Path,CompositeName,Label,Image Name,Source
data\dataSources\lfiw\engaged\Martin_Burnham_0001.jpg,Martin_Burnham_0001_engaged_LFIW,engaged,Martin_Burnham_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Vassilis_Xiros_0001.jpg,Vassilis_Xiros_0001_engaged_LFIW,engaged,Vassilis_Xiros_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Mike_Sherman_0001.jpg,Mike_Sherman_0001_engaged_LFIW,engaged,Mike_Sherman_0001.jpg,LFIW
data\dataSources\lfiw\engaged\William_Hurt_0001.jpg,William_Hurt_0001_engaged_LFIW,engaged,William_Hurt_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Scott_Wittman_0001 - Copy.jpg,Scott_Wittman_0001 - Copy_engaged_LFIW,engaged,Scott_Wittman_0001 - Copy.jpg,LFIW
data\dataSources\lfiw\engaged\Michael_Jackson_0012.jpg,Michael_Jackson_0012_engaged_LFIW,engaged,Michael_Jackson_0012.jpg,LFIW
data\dataSources\kdef\engaged\AF17NEHR.JPG,AF17NEHR_engaged_KDEF,engaged,AF17NEHR.JPG,KDEF
data\dataSources\lfiw\engaged\Joseph_Galante_0001.jpg,Joseph_Galante_0001_engaged_LFIW,engaged,Joseph_Galante_0001.jpg,LFIW
data\dataSources\lfiw\engaged\John_Ashcroft_0050.jpg,John_Ashcroft_0050_engaged_LFIW,engaged,John_Ashcroft_0050.jpg,LFIW
data\dataSources\lfiw\engaged\Kevin_Spacey_0005 - Copy.jpg,Kevin_Spacey_0005 - Copy_engaged_LFIW,engaged,Kevin_Spacey_0005 - Copy.jpg,LFIW
data\dataSources\kdef\engaged\AF32NEHR.JPG,AF32NEHR_engaged_KDEF,engaged,AF32NEHR.JPG,KDEF
data\dataSources\lfiw\engaged\Kim_Ryong-sung_0001.jpg,Kim_Ryong-sung_0001_engaged_LFIW,engaged,Kim_Ryong-sung_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Colin_Powell_0193.jpg,Colin_Powell_0193_engaged_LFIW,engaged,Colin_Powell_0193.jpg,LFIW
data\dataSources\lfiw\engaged\Tommy_Amaker_0001.jpg,Tommy_Amaker_0001_engaged_LFIW,engaged,Tommy_Amaker_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Chip_Burrus_0001.jpg,Chip_Burrus_0001_engaged_LFIW,engaged,Chip_Burrus_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Keith_Olbermann_0001 - Copy.jpg,Keith_Olbermann_0001 - Copy_engaged_LFIW,engaged,Keith_Olbermann_0001 - Copy.jpg,LFIW
data\dataSources\kdef\engaged\BM22ANS.JPG,BM22ANS_engaged_KDEF,engaged,BM22ANS.JPG,KDEF
data\dataSources\kdef\engaged\AF21NES.JPG,AF21NES_engaged_KDEF,engaged,AF21NES.JPG,KDEF
data\dataSources\kdef\engaged\BM17NEHL.JPG,BM17NEHL_engaged_KDEF,engaged,BM17NEHL.JPG,KDEF
data\dataSources\kdef\engaged\AF01NES.JPG,AF01NES_engaged_KDEF,engaged,AF01NES.JPG,KDEF
data\dataSources\lfiw\engaged\Mike_Samp_0001.jpg,Mike_Samp_0001_engaged_LFIW,engaged,Mike_Samp_0001.jpg,LFIW
data\dataSources\kdef\engaged\BM20NEHL.JPG,BM20NEHL_engaged_KDEF,engaged,BM20NEHL.JPG,KDEF
data\dataSources\kdef\engaged\AF15NEHL.JPG,AF15NEHL_engaged_KDEF,engaged,AF15NEHL.JPG,KDEF
data\dataSources\kdef\engaged\AF23SAHR.JPG,AF23SAHR_engaged_KDEF,engaged,AF23SAHR.JPG,KDEF
data\dataSources\lfiw\engaged\Denzel_Washington_0004.jpg,Denzel_Washington_0004_engaged_LFIW,engaged,Denzel_Washington_0004.jpg,LFIW
data\dataSources\lfiw\engaged\Charles_Moose_0004.jpg,Charles_Moose_0004_engaged_LFIW,engaged,Charles_Moose_0004.jpg,LFIW
data\dataSources\lfiw\engaged\Natalie_Maines_0003.jpg,Natalie_Maines_0003_engaged_LFIW,engaged,Natalie_Maines_0003.jpg,LFIW
data\dataSources\kdef\engaged\AF12NEHR.JPG,AF12NEHR_engaged_KDEF,engaged,AF12NEHR.JPG,KDEF
data\dataSources\lfiw\engaged\Thomas_Cloyd_0001.jpg,Thomas_Cloyd_0001_engaged_LFIW,engaged,Thomas_Cloyd_0001.jpg,LFIW
data\dataSources\kdef\engaged\AF11NES.JPG,AF11NES_engaged_KDEF,engaged,AF11NES.JPG,KDEF
data\dataSources\lfiw\engaged\Lance_Armstrong_0004 - Copy.jpg,Lance_Armstrong_0004 - Copy_engaged_LFIW,engaged,Lance_Armstrong_0004 - Copy.jpg,LFIW
data\dataSources\lfiw\engaged\Pervez_Musharraf_0011.jpg,Pervez_Musharraf_0011_engaged_LFIW,engaged,Pervez_Musharraf_0011.jpg,LFIW
data\dataSources\lfiw\engaged\Grace_Dodd_0001.jpg,Grace_Dodd_0001_engaged_LFIW,engaged,Grace_Dodd_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Ariel_Sharon_0015.jpg,Ariel_Sharon_0015_engaged_LFIW,engaged,Ariel_Sharon_0015.jpg,LFIW
data\dataSources\kdef\engaged\AF18NEHR.JPG,AF18NEHR_engaged_KDEF,engaged,AF18NEHR.JPG,KDEF
data\dataSources\lfiw\engaged\Eduardo_Duhalde_0007.jpg,Eduardo_Duhalde_0007_engaged_LFIW,engaged,Eduardo_Duhalde_0007.jpg,LFIW
data\dataSources\lfiw\engaged\Dave_Lewis_0001.jpg,Dave_Lewis_0001_engaged_LFIW,engaged,Dave_Lewis_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Marcelo_Bielsa_0001.jpg,Marcelo_Bielsa_0001_engaged_LFIW,engaged,Marcelo_Bielsa_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Mike_Brey_0002.jpg,Mike_Brey_0002_engaged_LFIW,engaged,Mike_Brey_0002.jpg,LFIW
data\dataSources\lfiw\engaged\Vojislav_Kostunica_0002.jpg,Vojislav_Kostunica_0002_engaged_LFIW,engaged,Vojislav_Kostunica_0002.jpg,LFIW
data\dataSources\lfiw\engaged\Mark_Komara_0001.jpg,Mark_Komara_0001_engaged_LFIW,engaged,Mark_Komara_0001.jpg,LFIW
data\dataSources\kdef\engaged\BM10NES.JPG,BM10NES_engaged_KDEF,engaged,BM10NES.JPG,KDEF
data\dataSources\lfiw\engaged\Wang_Yingfan_0002.jpg,Wang_Yingfan_0002_engaged_LFIW,engaged,Wang_Yingfan_0002.jpg,LFIW
data\dataSources\lfiw\engaged\Alexander_Downer_0001.jpg,Alexander_Downer_0001_engaged_LFIW,engaged,Alexander_Downer_0001.jpg,LFIW
data\dataSources\kdef\engaged\AF10NES.JPG,AF10NES_engaged_KDEF,engaged,AF10NES.JPG,KDEF
data\dataSources\kdef\engaged\AF29NES.JPG,AF29NES_engaged_KDEF,engaged,AF29NES.JPG,KDEF
data\dataSources\lfiw\engaged\Vaclav_Havel_0003.jpg,Vaclav_Havel_0003_engaged_LFIW,engaged,Vaclav_Havel_0003.jpg,LFIW
data\dataSources\lfiw\engaged\Neil_Moritz_0001.jpg,Neil_Moritz_0001_engaged_LFIW,engaged,Neil_Moritz_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Najib_al-Salhi_0001.jpg,Najib_al-Salhi_0001_engaged_LFIW,engaged,Najib_al-Salhi_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Carson_Palmer_0003.jpg,Carson_Palmer_0003_engaged_LFIW,engaged,Carson_Palmer_0003.jpg,LFIW
data\dataSources\kdef\engaged\AM01NEHL.JPG,AM01NEHL_engaged_KDEF,engaged,AM01NEHL.JPG,KDEF
data\dataSources\kdef\engaged\AF03NES.JPG,AF03NES_engaged_KDEF,engaged,AF03NES.JPG,KDEF
data\dataSources\kdef\engaged\BM31ANHR.JPG,BM31ANHR_engaged_KDEF,engaged,BM31ANHR.JPG,KDEF
data\dataSources\lfiw\engaged\Hugo_Chavez_0043.jpg,Hugo_Chavez_0043_engaged_LFIW,engaged,Hugo_Chavez_0043.jpg,LFIW
data\dataSources\kdef\engaged\BM30ANHR.JPG,BM30ANHR_engaged_KDEF,engaged,BM30ANHR.JPG,KDEF
data\dataSources\kdef\engaged\AM07NEHL.JPG,AM07NEHL_engaged_KDEF,engaged,AM07NEHL.JPG,KDEF
data\dataSources\lfiw\engaged\Elijah_Wood_0001.jpg,Elijah_Wood_0001_engaged_LFIW,engaged,Elijah_Wood_0001.jpg,LFIW
data\dataSources\kdef\engaged\AF19NES.JPG,AF19NES_engaged_KDEF,engaged,AF19NES.JPG,KDEF
data\dataSources\kdef\engaged\AF16NEHL.JPG,AF16NEHL_engaged_KDEF,engaged,AF16NEHL.JPG,KDEF
data\dataSources\kdef\engaged\AF30NEHL.JPG,AF30NEHL_engaged_KDEF,engaged,AF30NEHL.JPG,KDEF
data\dataSources\kdef\engaged\AF06NEHL.JPG,AF06NEHL_engaged_KDEF,engaged,AF06NEHL.JPG,KDEF
data\dataSources\lfiw\engaged\Barzan_al-Tikriti_0001.jpg,Barzan_al-Tikriti_0001_engaged_LFIW,engaged,Barzan_al-Tikriti_0001.jpg,LFIW
data\dataSources\lfiw\engaged\George_W_Bush_0235.jpg,George_W_Bush_0235_engaged_LFIW,engaged,George_W_Bush_0235.jpg,LFIW
data\dataSources\lfiw\engaged\Muwafak_al-Ani_0001.jpg,Muwafak_al-Ani_0001_engaged_LFIW,engaged,Muwafak_al-Ani_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Jiang_Zemin_0015.jpg,Jiang_Zemin_0015_engaged_LFIW,engaged,Jiang_Zemin_0015.jpg,LFIW
data\dataSources\lfiw\engaged\Roger_King_0001.jpg,Roger_King_0001_engaged_LFIW,engaged,Roger_King_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Thomas_Franklin_0001.jpg,Thomas_Franklin_0001_engaged_LFIW,engaged,Thomas_Franklin_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Danny_Morgan_0001.jpg,Danny_Morgan_0001_engaged_LFIW,engaged,Danny_Morgan_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Robert_Zoellick_0003.jpg,Robert_Zoellick_0003_engaged_LFIW,engaged,Robert_Zoellick_0003.jpg,LFIW
data\dataSources\kdef\engaged\AF22NES.JPG,AF22NES_engaged_KDEF,engaged,AF22NES.JPG,KDEF
data\dataSources\kdef\engaged\AF03NEHL.JPG,AF03NEHL_engaged_KDEF,engaged,AF03NEHL.JPG,KDEF
data\dataSources\lfiw\engaged\Nestor_Kirchner_0035.jpg,Nestor_Kirchner_0035_engaged_LFIW,engaged,Nestor_Kirchner_0035.jpg,LFIW
data\dataSources\kdef\engaged\AF26NEHL.JPG,AF26NEHL_engaged_KDEF,engaged,AF26NEHL.JPG,KDEF
data\dataSources\lfiw\engaged\Don_Siegelman_0001.jpg,Don_Siegelman_0001_engaged_LFIW,engaged,Don_Siegelman_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Richard_Virenque_0004.jpg,Richard_Virenque_0004_engaged_LFIW,engaged,Richard_Virenque_0004.jpg,LFIW
data\dataSources\lfiw\engaged\Gloria_Macapagal_Arroyo_0040.jpg,Gloria_Macapagal_Arroyo_0040_engaged_LFIW,engaged,Gloria_Macapagal_Arroyo_0040.jpg,LFIW
data\dataSources\lfiw\engaged\Mika_Hakkinen_0001.jpg,Mika_Hakkinen_0001_engaged_LFIW,engaged,Mika_Hakkinen_0001.jpg,LFIW
data\dataSources\kdef\engaged\BM22SAHR.JPG,BM22SAHR_engaged_KDEF,engaged,BM22SAHR.JPG,KDEF
data\dataSources\kdef\engaged\AF26NES.JPG,AF26NES_engaged_KDEF,engaged,AF26NES.JPG,KDEF
data\dataSources\lfiw\engaged\Rio_Ferdinand_0001.jpg,Rio_Ferdinand_0001_engaged_LFIW,engaged,Rio_Ferdinand_0001.jpg,LFIW
data\dataSources\kdef\engaged\AF13NEHL.JPG,AF13NEHL_engaged_KDEF,engaged,AF13NEHL.JPG,KDEF
data\dataSources\lfiw\engaged\James_McMahon_0001.jpg,James_McMahon_0001_engaged_LFIW,engaged,James_McMahon_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Ron_Dittemore_0005.jpg,Ron_Dittemore_0005_engaged_LFIW,engaged,Ron_Dittemore_0005.jpg,LFIW
data\dataSources\lfiw\engaged\Zhu_Rongji_0006.jpg,Zhu_Rongji_0006_engaged_LFIW,engaged,Zhu_Rongji_0006.jpg,LFIW
data\dataSources\lfiw\engaged\John_Ashcroft_0035.jpg,John_Ashcroft_0035_engaged_LFIW,engaged,John_Ashcroft_0035.jpg,LFIW
data\dataSources\lfiw\engaged\Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0004_engaged_LFIW,engaged,Nicanor_Duarte_Frutos_0004.jpg,LFIW
data\dataSources\lfiw\engaged\Mohammad_Khatami_0006.jpg,Mohammad_Khatami_0006_engaged_LFIW,engaged,Mohammad_Khatami_0006.jpg,LFIW
data\dataSources\lfiw\engaged\Carlos_Menem_0019.jpg,Carlos_Menem_0019_engaged_LFIW,engaged,Carlos_Menem_0019.jpg,LFIW
data\dataSources\lfiw\engaged\Benjamin_Bratt_0001.jpg,Benjamin_Bratt_0001_engaged_LFIW,engaged,Benjamin_Bratt_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Chin-Feng_Chen_0001.jpg,Chin-Feng_Chen_0001_engaged_LFIW,engaged,Chin-Feng_Chen_0001.jpg,LFIW
data\dataSources\kdef\engaged\AM01NES.JPG,AM01NES_engaged_KDEF,engaged,AM01NES.JPG,KDEF
data\dataSources\lfiw\engaged\Michelle_Kwan_0002.jpg,Michelle_Kwan_0002_engaged_LFIW,engaged,Michelle_Kwan_0002.jpg,LFIW
data\dataSources\kdef\engaged\AF31NES.JPG,AF31NES_engaged_KDEF,engaged,AF31NES.JPG,KDEF
data\dataSources\kdef\engaged\AF32NES.JPG,AF32NES_engaged_KDEF,engaged,AF32NES.JPG,KDEF
data\dataSources\lfiw\engaged\Serge_Klarsfeld_0001.jpg,Serge_Klarsfeld_0001_engaged_LFIW,engaged,Serge_Klarsfeld_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Turner_Gill_0001.jpg,Turner_Gill_0001_engaged_LFIW,engaged,Turner_Gill_0001.jpg,LFIW
data\dataSources\kdef\engaged\AF24NES.JPG,AF24NES_engaged_KDEF,engaged,AF24NES.JPG,KDEF
data\dataSources\lfiw\engaged\Jay_Rasulo_0002.jpg,Jay_Rasulo_0002_engaged_LFIW,engaged,Jay_Rasulo_0002.jpg,LFIW
data\dataSources\kdef\engaged\AF23AFHL.JPG,AF23AFHL_engaged_KDEF,engaged,AF23AFHL.JPG,KDEF
data\dataSources\kdef\engaged\AM04SAHL.JPG,AM04SAHL_engaged_KDEF,engaged,AM04SAHL.JPG,KDEF
data\dataSources\lfiw\engaged\Nancy_Kerrigan_0001.jpg,Nancy_Kerrigan_0001_engaged_LFIW,engaged,Nancy_Kerrigan_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Jose_Luis_Rodriguez_Zapatero_0001.jpg,Jose_Luis_Rodriguez_Zapatero_0001_engaged_LFIW,engaged,Jose_Luis_Rodriguez_Zapatero_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Mladen_Naletilic_0001.jpg,Mladen_Naletilic_0001_engaged_LFIW,engaged,Mladen_Naletilic_0001.jpg,LFIW
data\dataSources\lfiw\engaged\James_Blake_0005.jpg,James_Blake_0005_engaged_LFIW,engaged,James_Blake_0005.jpg,LFIW
data\dataSources\lfiw\engaged\Michael_Piuze_0001.jpg,Michael_Piuze_0001_engaged_LFIW,engaged,Michael_Piuze_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Alvaro_Uribe_0024.jpg,Alvaro_Uribe_0024_engaged_LFIW,engaged,Alvaro_Uribe_0024.jpg,LFIW
data\dataSources\lfiw\engaged\Joe_Lieberman_0012 - Copy.jpg,Joe_Lieberman_0012 - Copy_engaged_LFIW,engaged,Joe_Lieberman_0012 - Copy.jpg,LFIW
data\dataSources\lfiw\engaged\Ms_Dynamite_0001.jpg,Ms_Dynamite_0001_engaged_LFIW,engaged,Ms_Dynamite_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Bill_Clinton_0006.jpg,Bill_Clinton_0006_engaged_LFIW,engaged,Bill_Clinton_0006.jpg,LFIW
data\dataSources\kdef\engaged\BM15NES.JPG,BM15NES_engaged_KDEF,engaged,BM15NES.JPG,KDEF
data\dataSources\lfiw\engaged\Michael_J_Sheehan_0002.jpg,Michael_J_Sheehan_0002_engaged_LFIW,engaged,Michael_J_Sheehan_0002.jpg,LFIW
data\dataSources\lfiw\engaged\Muhammad_Saeed_al-Sahhaf_0005.jpg,Muhammad_Saeed_al-Sahhaf_0005_engaged_LFIW,engaged,Muhammad_Saeed_al-Sahhaf_0005.jpg,LFIW
data\dataSources\kdef\engaged\BM28NEHL.JPG,BM28NEHL_engaged_KDEF,engaged,BM28NEHL.JPG,KDEF
data\dataSources\kdef\engaged\BM25NES.JPG,BM25NES_engaged_KDEF,engaged,BM25NES.JPG,KDEF
data\dataSources\lfiw\engaged\Pak_Gil_Yon_0001.jpg,Pak_Gil_Yon_0001_engaged_LFIW,engaged,Pak_Gil_Yon_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Nate_Blackwell_0001.jpg,Nate_Blackwell_0001_engaged_LFIW,engaged,Nate_Blackwell_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Carly_Fiorina_0003.jpg,Carly_Fiorina_0003_engaged_LFIW,engaged,Carly_Fiorina_0003.jpg,LFIW
data\dataSources\lfiw\engaged\Jennifer_Aniston_0011.jpg,Jennifer_Aniston_0011_engaged_LFIW,engaged,Jennifer_Aniston_0011.jpg,LFIW
data\dataSources\kdef\engaged\AM04NES.JPG,AM04NES_engaged_KDEF,engaged,AM04NES.JPG,KDEF
data\dataSources\lfiw\engaged\Michael_Munoz_0001.jpg,Michael_Munoz_0001_engaged_LFIW,engaged,Michael_Munoz_0001.jpg,LFIW
data\dataSources\lfiw\engaged\John_Bolton_0011.jpg,John_Bolton_0011_engaged_LFIW,engaged,John_Bolton_0011.jpg,LFIW
data\dataSources\lfiw\engaged\Elizabeth_Pena_0001.jpg,Elizabeth_Pena_0001_engaged_LFIW,engaged,Elizabeth_Pena_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Naji_Sabri_0008.jpg,Naji_Sabri_0008_engaged_LFIW,engaged,Naji_Sabri_0008.jpg,LFIW
data\dataSources\lfiw\engaged\Jason_Vale_0001.jpg,Jason_Vale_0001_engaged_LFIW,engaged,Jason_Vale_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Michael_Moore_0003.jpg,Michael_Moore_0003_engaged_LFIW,engaged,Michael_Moore_0003.jpg,LFIW
data\dataSources\lfiw\engaged\Win_Aung_0003.jpg,Win_Aung_0003_engaged_LFIW,engaged,Win_Aung_0003.jpg,LFIW
data\dataSources\lfiw\engaged\Bill_Gates_0007.jpg,Bill_Gates_0007_engaged_LFIW,engaged,Bill_Gates_0007.jpg,LFIW
data\dataSources\lfiw\engaged\Mike_Holmgren_0001.jpg,Mike_Holmgren_0001_engaged_LFIW,engaged,Mike_Holmgren_0001.jpg,LFIW
data\dataSources\lfiw\engaged\Ben_Cohen_0001.jpg,Ben_Cohen_0001_engaged_LFIW,engaged,Ben_Cohen_0001.jpg,LFIW
