file_path,label
Dataset\train\happy\Training_13542808.jpg,happy
Dataset\train\happy\Training_13549997.jpg,happy
Dataset\train\happy\Training_1356296.jpg,happy
Dataset\train\happy\Training_13563427.jpg,happy
Dataset\train\happy\Training_13585302.jpg,happy
Dataset\train\happy\Training_13586152.jpg,happy
Dataset\train\happy\Training_13587482.jpg,happy
Dataset\train\happy\Training_13589445.jpg,happy
Dataset\train\happy\Training_13593666.jpg,happy
Dataset\train\happy\Training_1359924.jpg,happy
Dataset\train\happy\Training_13600674.jpg,happy
Dataset\train\happy\Training_13605151.jpg,happy
Dataset\train\happy\Training_13613026.jpg,happy
Dataset\train\happy\Training_13642578.jpg,happy
Dataset\train\happy\Training_1364426.jpg,happy
Dataset\train\happy\Training_13653982.jpg,happy
Dataset\train\happy\Training_13658842.jpg,happy
Dataset\train\happy\Training_13681608.jpg,happy
Dataset\train\happy\Training_13701480.jpg,happy
Dataset\train\happy\Training_13738881.jpg,happy
Dataset\train\happy\Training_13743933.jpg,happy
Dataset\train\happy\Training_13756349.jpg,happy
Dataset\train\happy\Training_13758910.jpg,happy
Dataset\train\happy\Training_13766393.jpg,happy
Dataset\train\happy\Training_13767233.jpg,happy
Dataset\train\happy\Training_13786156.jpg,happy
Dataset\train\happy\Training_13786819.jpg,happy
Dataset\train\happy\Training_13790971.jpg,happy
Dataset\train\happy\Training_13826028.jpg,happy
Dataset\train\happy\Training_1383157.jpg,happy
Dataset\train\happy\Training_13850969.jpg,happy
Dataset\train\happy\Training_13861511.jpg,happy
Dataset\train\happy\Training_13862298.jpg,happy
Dataset\train\happy\Training_13863170.jpg,happy
Dataset\train\happy\Training_13867633.jpg,happy
Dataset\train\happy\Training_13879752.jpg,happy
Dataset\train\happy\Training_1389208.jpg,happy
Dataset\train\happy\Training_13908092.jpg,happy
Dataset\train\happy\Training_13938543.jpg,happy
Dataset\train\happy\Training_13949424.jpg,happy
Dataset\train\happy\Training_13969968.jpg,happy
Dataset\train\happy\Training_13981843.jpg,happy
Dataset\train\happy\Training_13983518.jpg,happy
Dataset\train\happy\Training_13990170.jpg,happy
Dataset\train\happy\Training_13991207.jpg,happy
Dataset\train\happy\Training_14014869.jpg,happy
Dataset\train\happy\Training_14024159.jpg,happy
Dataset\train\happy\Training_14055205.jpg,happy
Dataset\train\happy\Training_14058749.jpg,happy
Dataset\train\happy\Training_14068537.jpg,happy
Dataset\train\happy\Training_14078248.jpg,happy
Dataset\train\happy\Training_14093538.jpg,happy
Dataset\train\happy\Training_1409503.jpg,happy
Dataset\train\happy\Training_14104691.jpg,happy
Dataset\train\happy\Training_14108162.jpg,happy
Dataset\train\happy\Training_14141037.jpg,happy
Dataset\train\happy\Training_14146353.jpg,happy
Dataset\train\happy\Training_14166507.jpg,happy
Dataset\train\happy\Training_14182170.jpg,happy
Dataset\train\happy\Training_14254799.jpg,happy
Dataset\train\happy\Training_14289247.jpg,happy
Dataset\train\happy\Training_14327347.jpg,happy
Dataset\train\happy\Training_14330963.jpg,happy
Dataset\train\happy\Training_14337129.jpg,happy
Dataset\train\happy\Training_14339224.jpg,happy
Dataset\train\happy\Training_1433924.jpg,happy
Dataset\train\happy\Training_143503.jpg,happy
Dataset\train\happy\Training_14377636.jpg,happy
Dataset\train\happy\Training_14400367.jpg,happy
Dataset\train\happy\Training_14403347.jpg,happy
Dataset\train\happy\Training_14426728.jpg,happy
Dataset\train\happy\Training_14432327.jpg,happy
Dataset\train\happy\Training_14439189.jpg,happy
Dataset\train\happy\Training_14449650.jpg,happy
Dataset\train\happy\Training_14462499.jpg,happy
Dataset\train\happy\Training_14473330.jpg,happy
Dataset\train\happy\Training_14476079.jpg,happy
Dataset\train\happy\Training_14489599.jpg,happy
Dataset\train\happy\Training_14498105.jpg,happy
Dataset\train\happy\Training_14508161.jpg,happy
Dataset\train\happy\Training_14535068.jpg,happy
Dataset\train\happy\Training_14538399.jpg,happy
Dataset\train\happy\Training_14543054.jpg,happy
Dataset\train\happy\Training_14547056.jpg,happy
Dataset\train\happy\Training_1460262.jpg,happy
Dataset\train\happy\Training_14631465.jpg,happy
Dataset\train\happy\Training_14632348.jpg,happy
Dataset\train\happy\Training_14637271.jpg,happy
Dataset\train\happy\Training_14646317.jpg,happy
Dataset\train\happy\Training_14652937.jpg,happy
Dataset\train\happy\Training_14713978.jpg,happy
Dataset\train\happy\Training_14719613.jpg,happy
Dataset\train\happy\Training_14744196.jpg,happy
Dataset\train\happy\Training_14748547.jpg,happy
Dataset\train\happy\Training_14774224.jpg,happy
Dataset\train\happy\Training_14786233.jpg,happy
Dataset\train\happy\Training_14803938.jpg,happy
Dataset\train\happy\Training_14805151.jpg,happy
Dataset\train\happy\Training_14829359.jpg,happy
Dataset\train\happy\Training_14850617.jpg,happy
Dataset\train\happy\Training_14866954.jpg,happy
Dataset\train\happy\Training_14879280.jpg,happy
Dataset\train\happy\Training_14886376.jpg,happy
Dataset\train\happy\Training_14908657.jpg,happy
Dataset\train\happy\Training_14926604.jpg,happy
Dataset\train\happy\Training_14937496.jpg,happy
Dataset\train\happy\Training_14946849.jpg,happy
Dataset\train\happy\Training_14952542.jpg,happy
Dataset\train\happy\Training_14955651.jpg,happy
Dataset\train\happy\Training_14957789.jpg,happy
Dataset\train\happy\Training_14962984.jpg,happy
Dataset\train\happy\Training_14963296.jpg,happy
Dataset\train\happy\Training_14987676.jpg,happy
Dataset\train\happy\Training_14992373.jpg,happy
Dataset\train\happy\Training_15005724.jpg,happy
Dataset\train\happy\Training_1505570.jpg,happy
Dataset\train\happy\Training_15070278.jpg,happy
Dataset\train\happy\Training_15111556.jpg,happy
Dataset\train\happy\Training_15120201.jpg,happy
Dataset\train\happy\Training_15151766.jpg,happy
Dataset\train\happy\Training_15163658.jpg,happy
Dataset\train\happy\Training_15192022.jpg,happy
Dataset\train\happy\Training_15200193.jpg,happy
Dataset\train\happy\Training_15206510.jpg,happy
Dataset\train\happy\Training_15209179.jpg,happy
Dataset\train\happy\Training_15267595.jpg,happy
Dataset\train\happy\Training_15268276.jpg,happy
Dataset\train\happy\Training_15270019.jpg,happy
Dataset\train\happy\Training_1527457.jpg,happy
Dataset\train\happy\Training_1529248.jpg,happy
Dataset\train\happy\Training_15292703.jpg,happy
Dataset\train\happy\Training_15302677.jpg,happy
Dataset\train\happy\Training_15328387.jpg,happy
Dataset\train\happy\Training_15328735.jpg,happy
Dataset\train\happy\Training_15342512.jpg,happy
Dataset\train\happy\Training_15365662.jpg,happy
Dataset\train\happy\Training_15373701.jpg,happy
Dataset\train\happy\Training_15376648.jpg,happy
Dataset\train\happy\Training_15431320.jpg,happy
Dataset\train\happy\Training_1543443.jpg,happy
Dataset\train\happy\Training_15445088.jpg,happy
Dataset\train\happy\Training_15469447.jpg,happy
Dataset\train\happy\Training_15471955.jpg,happy
Dataset\train\happy\Training_1548283.jpg,happy
Dataset\train\happy\Training_15492038.jpg,happy
Dataset\train\happy\Training_15517472.jpg,happy
Dataset\train\happy\Training_15524281.jpg,happy
Dataset\train\happy\Training_15525266.jpg,happy
Dataset\train\happy\Training_15527024.jpg,happy
Dataset\train\happy\Training_15537434.jpg,happy
Dataset\train\happy\Training_15538424.jpg,happy
Dataset\train\happy\Training_15550634.jpg,happy
Dataset\train\happy\Training_15570450.jpg,happy
Dataset\train\happy\Training_15585009.jpg,happy
Dataset\train\happy\Training_15588627.jpg,happy
Dataset\train\happy\Training_1558990.jpg,happy
Dataset\train\happy\Training_15602053.jpg,happy
Dataset\train\happy\Training_15607848.jpg,happy
Dataset\train\happy\Training_15612574.jpg,happy
Dataset\train\happy\Training_15617723.jpg,happy
Dataset\train\happy\Training_15628840.jpg,happy
Dataset\train\happy\Training_15630103.jpg,happy
Dataset\train\happy\Training_1564486.jpg,happy
Dataset\train\happy\Training_15663434.jpg,happy
Dataset\train\happy\Training_15669145.jpg,happy
Dataset\train\happy\Training_15739609.jpg,happy
Dataset\train\happy\Training_1577302.jpg,happy
Dataset\train\happy\Training_15773210.jpg,happy
Dataset\train\happy\Training_15781430.jpg,happy
Dataset\train\happy\Training_15784986.jpg,happy
Dataset\train\happy\Training_15793379.jpg,happy
Dataset\train\happy\Training_15793455.jpg,happy
Dataset\train\happy\Training_15797671.jpg,happy
Dataset\train\happy\Training_15805577.jpg,happy
Dataset\train\happy\Training_15807987.jpg,happy
Dataset\train\happy\Training_15809476.jpg,happy
Dataset\train\happy\Training_15813125.jpg,happy
Dataset\train\happy\Training_15821022.jpg,happy
Dataset\train\happy\Training_15838804.jpg,happy
Dataset\train\happy\Training_15844323.jpg,happy
Dataset\train\happy\Training_15858758.jpg,happy
Dataset\train\happy\Training_15867599.jpg,happy
Dataset\train\happy\Training_15868287.jpg,happy
Dataset\train\happy\Training_158782.jpg,happy
Dataset\train\happy\Training_15878535.jpg,happy
Dataset\train\happy\Training_15904276.jpg,happy
Dataset\train\happy\Training_15914296.jpg,happy
Dataset\train\happy\Training_15918415.jpg,happy
Dataset\train\happy\Training_15952123.jpg,happy
Dataset\train\happy\Training_15968425.jpg,happy
Dataset\train\happy\Training_1596849.jpg,happy
Dataset\train\happy\Training_15984272.jpg,happy
Dataset\train\happy\Training_15998837.jpg,happy
Dataset\train\happy\Training_15998976.jpg,happy
Dataset\train\happy\Training_16000295.jpg,happy
Dataset\train\happy\Training_1600279.jpg,happy
Dataset\train\happy\Training_16012840.jpg,happy
Dataset\train\happy\Training_16020643.jpg,happy
Dataset\train\happy\Training_16024284.jpg,happy
Dataset\train\happy\Training_16027824.jpg,happy
Dataset\train\happy\Training_1603171.jpg,happy
Dataset\train\happy\Training_16044134.jpg,happy
Dataset\train\happy\Training_16048380.jpg,happy
Dataset\train\happy\Training_16065069.jpg,happy
Dataset\train\happy\Training_16074689.jpg,happy
Dataset\train\happy\Training_16087477.jpg,happy
Dataset\train\happy\Training_16087958.jpg,happy
Dataset\train\happy\Training_160942.jpg,happy
Dataset\train\happy\Training_16108569.jpg,happy
Dataset\train\happy\Training_16109497.jpg,happy
Dataset\train\happy\Training_16135058.jpg,happy
Dataset\train\happy\Training_16149285.jpg,happy
Dataset\train\happy\Training_16153564.jpg,happy
Dataset\train\happy\Training_16161406.jpg,happy
Dataset\train\happy\Training_16162052.jpg,happy
Dataset\train\happy\Training_16179069.jpg,happy
Dataset\train\happy\Training_16223589.jpg,happy
Dataset\train\happy\Training_16224356.jpg,happy
Dataset\train\happy\Training_16255390.jpg,happy
Dataset\train\happy\Training_16270214.jpg,happy
Dataset\train\happy\Training_16294302.jpg,happy
Dataset\train\happy\Training_16301071.jpg,happy
Dataset\train\happy\Training_16303536.jpg,happy
Dataset\train\happy\Training_16318439.jpg,happy
Dataset\train\happy\Training_16325840.jpg,happy
Dataset\train\happy\Training_16332666.jpg,happy
Dataset\train\happy\Training_1633314.jpg,happy
Dataset\train\happy\Training_16338930.jpg,happy
Dataset\train\happy\Training_16343798.jpg,happy
Dataset\train\happy\Training_16352947.jpg,happy
Dataset\train\happy\Training_16358404.jpg,happy
Dataset\train\happy\Training_16370302.jpg,happy
Dataset\train\happy\Training_16372228.jpg,happy
Dataset\train\happy\Training_16413353.jpg,happy
Dataset\train\happy\Training_16424147.jpg,happy
Dataset\train\happy\Training_16439120.jpg,happy
Dataset\train\happy\Training_16449507.jpg,happy
Dataset\train\happy\Training_16451303.jpg,happy
Dataset\train\happy\Training_1646924.jpg,happy
Dataset\train\happy\Training_16474445.jpg,happy
Dataset\train\happy\Training_16481574.jpg,happy
Dataset\train\happy\Training_164916.jpg,happy
Dataset\train\happy\Training_16492162.jpg,happy
Dataset\train\happy\Training_16496426.jpg,happy
Dataset\train\happy\Training_16506360.jpg,happy
Dataset\train\happy\Training_16513509.jpg,happy
Dataset\train\happy\Training_16525701.jpg,happy
Dataset\train\happy\Training_16533970.jpg,happy
Dataset\train\happy\Training_1653514.jpg,happy
Dataset\train\happy\Training_16543958.jpg,happy
Dataset\train\happy\Training_16560044.jpg,happy
Dataset\train\happy\Training_16560559.jpg,happy
Dataset\train\happy\Training_16565357.jpg,happy
Dataset\train\happy\Training_1657764.jpg,happy
Dataset\train\happy\Training_16579675.jpg,happy
Dataset\train\happy\Training_1658507.jpg,happy
Dataset\train\happy\Training_16600327.jpg,happy
Dataset\train\happy\Training_16674696.jpg,happy
Dataset\train\happy\Training_16693459.jpg,happy
Dataset\train\happy\Training_16695027.jpg,happy
Dataset\train\happy\Training_16700191.jpg,happy
Dataset\train\happy\Training_16728289.jpg,happy
Dataset\train\happy\Training_1674498.jpg,happy
Dataset\train\happy\Training_16762707.jpg,happy
Dataset\train\happy\Training_16763782.jpg,happy
Dataset\train\happy\Training_16768661.jpg,happy
Dataset\train\happy\Training_16821066.jpg,happy
Dataset\train\happy\Training_16833012.jpg,happy
Dataset\train\happy\Training_16861419.jpg,happy
Dataset\train\happy\Training_16866158.jpg,happy
Dataset\train\happy\Training_16870865.jpg,happy
Dataset\train\happy\Training_16874312.jpg,happy
Dataset\train\happy\Training_16886659.jpg,happy
Dataset\train\happy\Training_16891791.jpg,happy
Dataset\train\happy\Training_1689717.jpg,happy
Dataset\train\happy\Training_16906749.jpg,happy
Dataset\train\happy\Training_16906853.jpg,happy
Dataset\train\happy\Training_16914534.jpg,happy
Dataset\train\happy\Training_16930728.jpg,happy
Dataset\train\happy\Training_16942488.jpg,happy
Dataset\train\happy\Training_16950953.jpg,happy
Dataset\train\happy\Training_169588.jpg,happy
Dataset\train\happy\Training_16967099.jpg,happy
Dataset\train\happy\Training_16974929.jpg,happy
Dataset\train\happy\Training_16980868.jpg,happy
Dataset\train\happy\Training_16989517.jpg,happy
Dataset\train\happy\Training_17059681.jpg,happy
Dataset\train\happy\Training_17080169.jpg,happy
Dataset\train\happy\Training_17086214.jpg,happy
Dataset\train\happy\Training_17111168.jpg,happy
Dataset\train\happy\Training_17113228.jpg,happy
Dataset\train\happy\Training_17133680.jpg,happy
Dataset\train\happy\Training_17139550.jpg,happy
Dataset\train\happy\Training_17205701.jpg,happy
Dataset\train\happy\Training_17209349.jpg,happy
Dataset\train\happy\Training_1722084.jpg,happy
Dataset\train\happy\Training_17222055.jpg,happy
Dataset\train\happy\Training_17226630.jpg,happy
Dataset\train\happy\Training_17244705.jpg,happy
Dataset\train\happy\Training_17250464.jpg,happy
Dataset\train\happy\Training_17252463.jpg,happy
Dataset\train\happy\Training_1726444.jpg,happy
Dataset\train\happy\Training_17268365.jpg,happy
Dataset\train\happy\Training_17295144.jpg,happy
Dataset\train\happy\Training_1730353.jpg,happy
Dataset\train\happy\Training_17310388.jpg,happy
Dataset\train\happy\Training_17316968.jpg,happy
Dataset\train\happy\Training_17328524.jpg,happy
Dataset\train\happy\Training_17333612.jpg,happy
Dataset\train\happy\Training_17338076.jpg,happy
Dataset\train\happy\Training_17354575.jpg,happy
Dataset\train\happy\Training_17356930.jpg,happy
Dataset\train\happy\Training_1736801.jpg,happy
Dataset\train\happy\Training_17370071.jpg,happy
Dataset\train\happy\Training_17389267.jpg,happy
Dataset\train\happy\Training_17411600.jpg,happy
Dataset\train\happy\Training_17420344.jpg,happy
Dataset\train\happy\Training_1742253.jpg,happy
Dataset\train\happy\Training_17425729.jpg,happy
Dataset\train\happy\Training_17453258.jpg,happy
Dataset\train\happy\Training_17464533.jpg,happy
Dataset\train\happy\Training_17469425.jpg,happy
Dataset\train\happy\Training_17480490.jpg,happy
Dataset\train\happy\Training_17489568.jpg,happy
Dataset\train\happy\Training_17532890.jpg,happy
Dataset\train\happy\Training_17552967.jpg,happy
Dataset\train\happy\Training_17556659.jpg,happy
Dataset\train\happy\Training_17571873.jpg,happy
Dataset\train\happy\Training_17577739.jpg,happy
Dataset\train\happy\Training_17584267.jpg,happy
Dataset\train\happy\Training_17623480.jpg,happy
Dataset\train\happy\Training_17640430.jpg,happy
Dataset\train\happy\Training_17665495.jpg,happy
Dataset\train\happy\Training_17670994.jpg,happy
Dataset\train\happy\Training_17675277.jpg,happy
Dataset\train\happy\Training_17690151.jpg,happy
Dataset\train\happy\Training_17694602.jpg,happy
Dataset\train\happy\Training_17717350.jpg,happy
Dataset\train\happy\Training_17730031.jpg,happy
Dataset\train\happy\Training_17732454.jpg,happy
Dataset\train\happy\Training_177442.jpg,happy
Dataset\train\happy\Training_17764215.jpg,happy
Dataset\train\happy\Training_17768369.jpg,happy
Dataset\train\happy\Training_17771172.jpg,happy
Dataset\train\happy\Training_17772896.jpg,happy
Dataset\train\happy\Training_17775194.jpg,happy
Dataset\train\happy\Training_17781367.jpg,happy
Dataset\train\happy\Training_17788728.jpg,happy
Dataset\train\happy\Training_17794787.jpg,happy
Dataset\train\happy\Training_17795923.jpg,happy
Dataset\train\happy\Training_17812101.jpg,happy
Dataset\train\happy\Training_17830823.jpg,happy
Dataset\train\happy\Training_17849962.jpg,happy
Dataset\train\happy\Training_17877975.jpg,happy
Dataset\train\happy\Training_17881962.jpg,happy
Dataset\train\happy\Training_17897060.jpg,happy
Dataset\train\happy\Training_17897227.jpg,happy
